State Code,Year,Beach ID(Def.),Beach Name(Def.),StationID(Def.),Station Name (Def.),CountyName(Def.),Identifier(Def.),StartDate(Def.),StartTime(Def.),ZoneCode(Def.),ActivityTypeCode(Def.),CharacteristicName(Def.),Result ValueText(Def.),ResultValue(Def.),ResultMeasureUnit,Result Comment(Def.),ActivityDepthValue(Def.),ActivityDepthUnitCode(Def.),ResultAnalyticalMethodIdentifier Context(Def.),ResultAnalyticalMethodIdentifier(Def.),ResultAnalyticalMethodName(Def.),Sample CollectionMethod Identifier(Def.),Sample Collection Method Name(Def.),Field Gear(Def.),Latitude,Longitude
TX,2022,TX334226,Galveston Island State Park,GAL019,GISP #4,GALVESTON,GAL019_20221026_96854,26-Oct-22,8:43:00 AM,CDT,Sample-Routine,Enterococcus,,5,cfu/100mL,,2,ft,21TXBCH,19299,ENTEROLERT,SPL_WTRGRB,Sample Water Grab,Water Bottle,29.21313,-94.95367
TX,2022,TX334226,Galveston Island State Park,GAL019,GISP #4,GALVESTON,GAL019_20221012_96700,12-Oct-22,8:43:00 AM,CDT,Sample-Routine,Enterococcus,,5,cfu/100mL,,2,ft,21TXBCH,19299,ENTEROLERT,SPL_WTRGRB,Sample Water Grab,Water Bottle,29.21313,-94.95367
TX,2022,TX334226,Galveston Island State Park,GAL019,GISP #4,GALVESTON,GAL019_20221005_96527,5-Oct-22,8:52:00 AM,CDT,Sample-Routine,Enterococcus,,10,cfu/100mL,,2,ft,21TXBCH,19299,ENTEROLERT,SPL_WTRGRB,Sample Water Grab,Water Bottle,29.21313,-94.95367
TX,2022,TX334226,Galveston Island State Park,GAL019,GISP #4,GALVESTON,GAL019_20221005_96527,5-Oct-22,8:52:00 AM,CDT,Sample-Routine,Enterococcus,,5,cfu/100mL,,2,ft,21TXBCH,19299,ENTEROLERT,SPL_WTRGRB,Sample Water Grab,Water Bottle,29.21313,-94.95367
TX,2022,TX334226,Galveston Island State Park,GAL019,GISP #4,GALVESTON,GAL019_20220928_96313,28-Sep-22,10:03:00 AM,CDT,Sample-Routine,Enterococcus,,5,cfu/100mL,,2,ft,21TXBCH,19299,ENTEROLERT,SPL_WTRGRB,Sample Water Grab,Water Bottle,29.21313,-94.95367
TX,2022,TX334226,Galveston Island State Park,GAL019,GISP #4,GALVESTON,GAL019_20220921_96173,21-Sep-22,8:42:00 AM,CDT,Sample-Routine,Enterococcus,,5,cfu/100mL,,2,ft,21TXBCH,19299,ENTEROLERT,SPL_WTRGRB,Sample Water Grab,Water Bottle,29.21313,-94.95367
TX,2022,TX334226,Galveston Island State Park,GAL019,GISP #4,GALVESTON,GAL019_20220914_96000,14-Sep-22,8:43:00 AM,CDT,Sample-Routine,Enterococcus,,5,cfu/100mL,,2,ft,21TXBCH,19299,ENTEROLERT,SPL_WTRGRB,Sample Water Grab,Water Bottle,29.21313,-94.95367
TX,2022,TX334226,Galveston Island State Park,GAL019,GISP #4,GALVESTON,GAL019_20220907_95782,7-Sep-22,8:53:00 AM,CDT,Sample-Routine,Enterococcus,,5,cfu/100mL,,2,ft,21TXBCH,19299,ENTEROLERT,SPL_WTRGRB,Sample Water Grab,Water Bottle,29.21313,-94.95367
TX,2022,TX334226,Galveston Island State Park,GAL019,GISP #4,GALVESTON,GAL019_20220831_95611,31-Aug-22,9:05:00 AM,CDT,Sample-Routine,Enterococcus,,5,cfu/100mL,,2,ft,21TXBCH,19299,ENTEROLERT,SPL_WTRGRB,Sample Water Grab,Water Bottle,29.21313,-94.95367
TX,2022,TX334226,Galveston Island State Park,GAL019,GISP #4,GALVESTON,GAL019_20220824_95441,24-Aug-22,8:42:00 AM,CDT,Sample-Routine,Enterococcus,,10,cfu/100mL,,2,ft,21TXBCH,19299,ENTEROLERT,SPL_WTRGRB,Sample Water Grab,Water Bottle,29.21313,-94.95367
TX,2022,TX334226,Galveston Island State Park,GAL019,GISP #4,GALVESTON,GAL019_20220817_95257,17-Aug-22,8:42:00 AM,CDT,Sample-Routine,Enterococcus,,5,cfu/100mL,,2,ft,21TXBCH,19299,ENTEROLERT,SPL_WTRGRB,Sample Water Grab,Water Bottle,29.21313,-94.95367
TX,2022,TX334226,Galveston Island State Park,GAL019,GISP #4,GALVESTON,GAL019_20220810_95090,10-Aug-22,8:42:00 AM,CDT,Sample-Routine,Enterococcus,,5,cfu/100mL,,2,ft,21TXBCH,19299,ENTEROLERT,SPL_WTRGRB,Sample Water Grab,Water Bottle,29.21313,-94.95367
TX,2022,TX334226,Galveston Island State Park,GAL019,GISP #4,GALVESTON,GAL019_20220803_94939,3-Aug-22,8:52:00 AM,CDT,Sample-Routine,Enterococcus,,10,cfu/100mL,,2,ft,21TXBCH,19299,ENTEROLERT,SPL_WTRGRB,Sample Water Grab,Water Bottle,29.21313,-94.95367
TX,2022,TX334226,Galveston Island State Park,GAL019,GISP #4,GALVESTON,GAL019_20220727_94759,27-Jul-22,8:43:00 AM,CDT,Sample-Routine,Enterococcus,,5,cfu/100mL,,2,ft,21TXBCH,19299,ENTEROLERT,SPL_WTRGRB,Sample Water Grab,Water Bottle,29.21313,-94.95367
TX,2022,TX334226,Galveston Island State Park,GAL019,GISP #4,GALVESTON,GAL019_20220720_94590,20-Jul-22,8:43:00 AM,CDT,Sample-Routine,Enterococcus,,10,cfu/100mL,,2,ft,21TXBCH,19299,ENTEROLERT,SPL_WTRGRB,Sample Water Grab,Water Bottle,29.21313,-94.95367
TX,2022,TX334226,Galveston Island State Park,GAL019,GISP #4,GALVESTON,GAL019_20220713_94421,13-Jul-22,8:44:00 AM,CDT,Sample-Routine,Enterococcus,,30,cfu/100mL,,2,ft,21TXBCH,19299,ENTEROLERT,SPL_WTRGRB,Sample Water Grab,Water Bottle,29.21313,-94.95367
TX,2022,TX334226,Galveston Island State Park,GAL019,GISP #4,GALVESTON,GAL019_20220706_94226,6-Jul-22,8:45:00 AM,CDT,Sample-Routine,Enterococcus,,5,cfu/100mL,,2,ft,21TXBCH,19299,ENTEROLERT,SPL_WTRGRB,Sample Water Grab,Water Bottle,29.21313,-94.95367
TX,2022,TX334226,Galveston Island State Park,GAL019,GISP #4,GALVESTON,GAL019_20220704_94081,27-Apr-22,9:00:00 AM,CDT,Sample-Routine,Enterococcus,,5,cfu/100mL,,2,ft,21TXBCH,19299,ENTEROLERT,SPL_WTRGRB,Sample Water Grab,Water Bottle,29.21313,-94.95367
TX,2022,TX334226,Galveston Island State Park,GAL019,GISP #4,GALVESTON,GAL019_20220630_94051,30-Jun-22,8:15:00 AM,CDT,Sample-Routine,Enterococcus,,5,cfu/100mL,,2,ft,21TXBCH,19299,ENTEROLERT,SPL_WTRGRB,Sample Water Grab,Water Bottle,29.21313,-94.95367
TX,2022,TX334226,Galveston Island State Park,GAL019,GISP #4,GALVESTON,GAL019_20220622_93885,22-Jun-22,8:44:00 AM,CDT,Sample-Routine,Enterococcus,,20,cfu/100mL,,2,ft,21TXBCH,19299,ENTEROLERT,SPL_WTRGRB,Sample Water Grab,Water Bottle,29.21313,-94.95367
TX,2022,TX334226,Galveston Island State Park,GAL019,GISP #4,GALVESTON,GAL019_20220615_93717,15-Jun-22,9:13:00 AM,CDT,Sample-Routine,Enterococcus,,5,cfu/100mL,,2,ft,21TXBCH,19299,ENTEROLERT,SPL_WTRGRB,Sample Water Grab,Water Bottle,29.21313,-94.95367
TX,2022,TX334226,Galveston Island State Park,GAL019,GISP #4,GALVESTON,GAL019_20220608_93529,8-Jun-22,8:45:00 AM,CDT,Sample-Routine,Enterococcus,,5,cfu/100mL,,2,ft,21TXBCH,19299,ENTEROLERT,SPL_WTRGRB,Sample Water Grab,Water Bottle,29.21313,-94.95367
TX,2022,TX334226,Galveston Island State Park,GAL019,GISP #4,GALVESTON,GAL019_20220601_93343,1-Jun-22,9:00:00 AM,CDT,Sample-Routine,Enterococcus,,5,cfu/100mL,,2,ft,21TXBCH,19299,ENTEROLERT,SPL_WTRGRB,Sample Water Grab,Water Bottle,29.21313,-94.95367
TX,2022,TX334226,Galveston Island State Park,GAL019,GISP #4,GALVESTON,GAL019_20220525_93171,25-May-22,9:00:00 AM,CDT,Sample-Routine,Enterococcus,,31,cfu/100mL,,2,ft,21TXBCH,19299,ENTEROLERT,SPL_WTRGRB,Sample Water Grab,Water Bottle,29.21313,-94.95367
TX,2022,TX334226,Galveston Island State Park,GAL019,GISP #4,GALVESTON,GAL019_20220518_93006,18-May-22,9:00:00 AM,CDT,Sample-Routine,Enterococcus,,20,cfu/100mL,,2,ft,21TXBCH,19299,ENTEROLERT,SPL_WTRGRB,Sample Water Grab,Water Bottle,29.21313,-94.95367
TX,2022,TX334226,Galveston Island State Park,GAL019,GISP #4,GALVESTON,GAL019_20220511_92832,11-May-22,9:00:00 AM,CDT,Sample-Routine,Enterococcus,,5,cfu/100mL,,2,ft,21TXBCH,19299,ENTEROLERT,SPL_WTRGRB,Sample Water Grab,Water Bottle,29.21313,-94.95367
TX,2022,TX334226,Galveston Island State Park,GAL019,GISP #4,GALVESTON,GAL019_20220504_92661,4-May-22,9:00:00 AM,CDT,Sample-Routine,Enterococcus,,5,cfu/100mL,,2,ft,21TXBCH,19299,ENTEROLERT,SPL_WTRGRB,Sample Water Grab,Water Bottle,29.21313,-94.95367
TX,2022,TX334226,Galveston Island State Park,GAL019,GISP #4,GALVESTON,GAL019_20220413_92345,13-Apr-22,9:00:00 AM,CDT,Sample-Routine,Enterococcus,,20,cfu/100mL,,2,ft,21TXBCH,19299,ENTEROLERT,SPL_WTRGRB,Sample Water Grab,Water Bottle,29.21313,-94.95367
TX,2022,TX334226,Galveston Island State Park,GAL019,GISP #4,GALVESTON,GAL019_20220323_91987,23-Mar-22,9:00:00 AM,CDT,Sample-Routine,Enterococcus,,63,cfu/100mL,,2,ft,21TXBCH,19299,ENTEROLERT,SPL_WTRGRB,Sample Water Grab,Water Bottle,29.21313,-94.95367
TX,2022,TX334226,Galveston Island State Park,GAL019,GISP #4,GALVESTON,GAL019_20220316_91798,16-Mar-22,9:00:00 AM,CDT,Sample-Routine,Enterococcus,,5,cfu/100mL,,2,ft,21TXBCH,19299,ENTEROLERT,SPL_WTRGRB,Sample Water Grab,Water Bottle,29.21313,-94.95367
TX,2022,TX334226,Galveston Island State Park,GAL019,GISP #4,GALVESTON,GAL019_20220309_91639,9-Mar-22,9:00:00 AM,CDT,Sample-Routine,Enterococcus,,30,cfu/100mL,,2,ft,21TXBCH,19299,ENTEROLERT,SPL_WTRGRB,Sample Water Grab,Water Bottle,29.21313,-94.95367
TX,2022,TX334226,Galveston Island State Park,GAL019,GISP #4,GALVESTON,GAL019_20220223_91452,23-Feb-22,9:00:00 AM,CDT,Sample-Routine,Enterococcus,,5,cfu/100mL,,2,ft,21TXBCH,19299,ENTEROLERT,SPL_WTRGRB,Sample Water Grab,Water Bottle,29.21313,-94.95367
TX,2022,TX334226,Galveston Island State Park,GAL019,GISP #4,GALVESTON,GAL019_20220209_91299,9-Feb-22,9:00:00 AM,CDT,Sample-Routine,Enterococcus,,5,cfu/100mL,,2,ft,21TXBCH,19299,ENTEROLERT,SPL_WTRGRB,Sample Water Grab,Water Bottle,29.21313,-94.95367
TX,2022,TX334226,Galveston Island State Park,GAL019,GISP #4,GALVESTON,GAL019_20220126_91092,26-Jan-22,9:00:00 AM,CDT,Sample-Routine,Enterococcus,,5,cfu/100mL,,2,ft,21TXBCH,19299,ENTEROLERT,SPL_WTRGRB,Sample Water Grab,Water Bottle,29.21313,-94.95367
TX,2022,TX334226,Galveston Island State Park,GAL019,GISP #4,GALVESTON,GAL019_20220112_91475,12-Jan-22,9:00:00 AM,CDT,Sample-Routine,Enterococcus,,31,cfu/100mL,,2,ft,21TXBCH,19299,ENTEROLERT,SPL_WTRGRB,Sample Water Grab,Water Bottle,29.21313,-94.95367
TX,2022,TX334226,Galveston Island State Park,GAL017,GISP #2,GALVESTON,GAL017_20221221_97599,21-Dec-22,8:39:00 AM,CDT,Sample-Routine,Enterococcus,,31,cfu/100mL,,2,ft,21TXBCH,19299,ENTEROLERT,SPL_WTRGRB,Sample Water Grab,Water Bottle,29.21313,-94.95367
TX,2022,TX334226,Galveston Island State Park,GAL017,GISP #2,GALVESTON,GAL017_20221207_97411,7-Dec-22,8:40:00 AM,CDT,Sample-Routine,Enterococcus,,10,cfu/100mL,,2,ft,21TXBCH,19299,ENTEROLERT,SPL_WTRGRB,Sample Water Grab,Water Bottle,29.21313,-94.95367
TX,2022,TX334226,Galveston Island State Park,GAL017,GISP #2,GALVESTON,GAL017_20221121_97133,21-Nov-22,8:57:00 AM,CDT,Sample-Routine,Enterococcus,,5,cfu/100mL,,2,ft,21TXBCH,19299,ENTEROLERT,SPL_WTRGRB,Sample Water Grab,Water Bottle,29.21313,-94.95367
TX,2022,TX334226,Galveston Island State Park,GAL017,GISP #2,GALVESTON,GAL017_20221109_97054,9-Nov-22,8:40:00 AM,CDT,Sample-Routine,Enterococcus,,31,cfu/100mL,,2,ft,21TXBCH,19299,ENTEROLERT,SPL_WTRGRB,Sample Water Grab,Water Bottle,29.21313,-94.95367
TX,2022,TX334226,Galveston Island State Park,GAL017,GISP #2,GALVESTON,GAL017_20221026_96852,26-Oct-22,8:40:00 AM,CDT,Sample-Routine,Enterococcus,,5,cfu/100mL,,2,ft,21TXBCH,19299,ENTEROLERT,SPL_WTRGRB,Sample Water Grab,Water Bottle,29.21313,-94.95367
TX,2022,TX334226,Galveston Island State Park,GAL017,GISP #2,GALVESTON,GAL017_20221012_96698,12-Oct-22,8:40:00 AM,CDT,Sample-Routine,Enterococcus,,20,cfu/100mL,,2,ft,21TXBCH,19299,ENTEROLERT,SPL_WTRGRB,Sample Water Grab,Water Bottle,29.21313,-94.95367
TX,2022,TX334226,Galveston Island State Park,GAL017,GISP #2,GALVESTON,GAL017_20221005_96525,5-Oct-22,8:41:00 AM,CDT,Sample-Routine,Enterococcus,,5,cfu/100mL,,2,ft,21TXBCH,19299,ENTEROLERT,SPL_WTRGRB,Sample Water Grab,Water Bottle,29.21313,-94.95367
TX,2022,TX334226,Galveston Island State Park,GAL017,GISP #2,GALVESTON,GAL017_20220928_96311,28-Sep-22,10:00:00 AM,CDT,Sample-Routine,Enterococcus,,5,cfu/100mL,,2,ft,21TXBCH,19299,ENTEROLERT,SPL_WTRGRB,Sample Water Grab,Water Bottle,29.21313,-94.95367
TX,2022,TX334226,Galveston Island State Park,GAL017,GISP #2,GALVESTON,GAL017_20220921_96171,21-Sep-22,8:39:00 AM,CDT,Sample-Routine,Enterococcus,,5,cfu/100mL,,2,ft,21TXBCH,19299,ENTEROLERT,SPL_WTRGRB,Sample Water Grab,Water Bottle,29.21313,-94.95367
TX,2022,TX334226,Galveston Island State Park,GAL017,GISP #2,GALVESTON,GAL017_20220914_95998,14-Sep-22,8:40:00 AM,CDT,Sample-Routine,Enterococcus,,10,cfu/100mL,,2,ft,21TXBCH,19299,ENTEROLERT,SPL_WTRGRB,Sample Water Grab,Water Bottle,29.21313,-94.95367
TX,2022,TX334226,Galveston Island State Park,GAL017,GISP #2,GALVESTON,GAL017_20220907_95780,7-Sep-22,8:50:00 AM,CDT,Sample-Routine,Enterococcus,,5,cfu/100mL,,2,ft,21TXBCH,19299,ENTEROLERT,SPL_WTRGRB,Sample Water Grab,Water Bottle,29.21313,-94.95367
TX,2022,TX334226,Galveston Island State Park,GAL017,GISP #2,GALVESTON,GAL017_20220831_95609,31-Aug-22,8:57:00 AM,CDT,Sample-Routine,Enterococcus,,5,cfu/100mL,,2,ft,21TXBCH,19299,ENTEROLERT,SPL_WTRGRB,Sample Water Grab,Water Bottle,29.21313,-94.95367
TX,2022,TX334226,Galveston Island State Park,GAL017,GISP #2,GALVESTON,GAL017_20220824_95439,24-Aug-22,8:39:00 AM,CDT,Sample-Routine,Enterococcus,,63,cfu/100mL,,2,ft,21TXBCH,19299,ENTEROLERT,SPL_WTRGRB,Sample Water Grab,Water Bottle,29.21313,-94.95367
TX,2022,TX334226,Galveston Island State Park,GAL017,GISP #2,GALVESTON,GAL017_20220817_95255,17-Aug-22,8:39:00 AM,CDT,Sample-Routine,Enterococcus,,5,cfu/100mL,,2,ft,21TXBCH,19299,ENTEROLERT,SPL_WTRGRB,Sample Water Grab,Water Bottle,29.21313,-94.95367
TX,2022,TX334226,Galveston Island State Park,GAL017,GISP #2,GALVESTON,GAL017_20220810_95088,10-Aug-22,8:39:00 AM,CDT,Sample-Routine,Enterococcus,,5,cfu/100mL,,2,ft,21TXBCH,19299,ENTEROLERT,SPL_WTRGRB,Sample Water Grab,Water Bottle,29.21313,-94.95367
TX,2022,TX334226,Galveston Island State Park,GAL017,GISP #2,GALVESTON,GAL017_20220803_94937,3-Aug-22,8:46:00 AM,CDT,Sample-Routine,Enterococcus,,10,cfu/100mL,,2,ft,21TXBCH,19299,ENTEROLERT,SPL_WTRGRB,Sample Water Grab,Water Bottle,29.21313,-94.95367
TX,2022,TX334226,Galveston Island State Park,GAL017,GISP #2,GALVESTON,GAL017_20220727_94757,27-Jul-22,8:40:00 AM,CDT,Sample-Routine,Enterococcus,,10,cfu/100mL,,2,ft,21TXBCH,19299,ENTEROLERT,SPL_WTRGRB,Sample Water Grab,Water Bottle,29.21313,-94.95367
TX,2022,TX334226,Galveston Island State Park,GAL017,GISP #2,GALVESTON,GAL017_20220720_94588,20-Jul-22,8:40:00 AM,CDT,Sample-Routine,Enterococcus,,10,cfu/100mL,,2,ft,21TXBCH,19299,ENTEROLERT,SPL_WTRGRB,Sample Water Grab,Water Bottle,29.21313,-94.95367
TX,2022,TX334226,Galveston Island State Park,GAL017,GISP #2,GALVESTON,GAL017_20220713_94419,13-Jul-22,8:41:00 AM,CDT,Sample-Routine,Enterococcus,,31,cfu/100mL,,2,ft,21TXBCH,19299,ENTEROLERT,SPL_WTRGRB,Sample Water Grab,Water Bottle,29.21313,-94.95367
TX,2022,TX334226,Galveston Island State Park,GAL017,GISP #2,GALVESTON,GAL017_20220706_94224,6-Jul-22,8:41:00 AM,CDT,Sample-Routine,Enterococcus,,5,cfu/100mL,,2,ft,21TXBCH,19299,ENTEROLERT,SPL_WTRGRB,Sample Water Grab,Water Bottle,29.21313,-94.95367
TX,2022,TX334226,Galveston Island State Park,GAL017,GISP #2,GALVESTON,GAL017_20220704_94080,27-Apr-22,9:00:00 AM,CDT,Sample-Routine,Enterococcus,,10,cfu/100mL,,2,ft,21TXBCH,19299,ENTEROLERT,SPL_WTRGRB,Sample Water Grab,Water Bottle,29.21313,-94.95367
TX,2022,TX334226,Galveston Island State Park,GAL017,GISP #2,GALVESTON,GAL017_20220630_94050,30-Jun-22,8:11:00 AM,CDT,Sample-Routine,Enterococcus,,20,cfu/100mL,,2,ft,21TXBCH,19299,ENTEROLERT,SPL_WTRGRB,Sample Water Grab,Water Bottle,29.21313,-94.95367
TX,2022,TX334226,Galveston Island State Park,GAL017,GISP #2,GALVESTON,GAL017_20220622_93883,22-Jun-22,8:41:00 AM,CDT,Sample-Routine,Enterococcus,,5,cfu/100mL,,2,ft,21TXBCH,19299,ENTEROLERT,SPL_WTRGRB,Sample Water Grab,Water Bottle,29.21313,-94.95367
TX,2022,TX334226,Galveston Island State Park,GAL017,GISP #2,GALVESTON,GAL017_20220615_93715,15-Jun-22,9:10:00 AM,CDT,Sample-Routine,Enterococcus,,10,cfu/100mL,,2,ft,21TXBCH,19299,ENTEROLERT,SPL_WTRGRB,Sample Water Grab,Water Bottle,29.21313,-94.95367
TX,2022,TX334226,Galveston Island State Park,GAL017,GISP #2,GALVESTON,GAL017_20220608_93527,8-Jun-22,8:42:00 AM,CDT,Sample-Routine,Enterococcus,,10,cfu/100mL,,2,ft,21TXBCH,19299,ENTEROLERT,SPL_WTRGRB,Sample Water Grab,Water Bottle,29.21313,-94.95367
TX,2022,TX334226,Galveston Island State Park,GAL017,GISP #2,GALVESTON,GAL017_20220601_93341,1-Jun-22,9:00:00 AM,CDT,Sample-Routine,Enterococcus,,10,cfu/100mL,,2,ft,21TXBCH,19299,ENTEROLERT,SPL_WTRGRB,Sample Water Grab,Water Bottle,29.21313,-94.95367
TX,2022,TX334226,Galveston Island State Park,GAL017,GISP #2,GALVESTON,GAL017_20220525_93169,25-May-22,9:00:00 AM,CDT,Sample-Routine,Enterococcus,,20,cfu/100mL,,2,ft,21TXBCH,19299,ENTEROLERT,SPL_WTRGRB,Sample Water Grab,Water Bottle,29.21313,-94.95367
TX,2022,TX334226,Galveston Island State Park,GAL017,GISP #2,GALVESTON,GAL017_20220518_93004,18-May-22,9:00:00 AM,CDT,Sample-Routine,Enterococcus,,52,cfu/100mL,,2,ft,21TXBCH,19299,ENTEROLERT,SPL_WTRGRB,Sample Water Grab,Water Bottle,29.21313,-94.95367
TX,2022,TX334226,Galveston Island State Park,GAL017,GISP #2,GALVESTON,GAL017_20220518_93004,18-May-22,9:00:00 AM,CDT,Sample-Routine,Enterococcus,,20,cfu/100mL,,2,ft,21TXBCH,19299,ENTEROLERT,SPL_WTRGRB,Sample Water Grab,Water Bottle,29.21313,-94.95367
TX,2022,TX334226,Galveston Island State Park,GAL017,GISP #2,GALVESTON,GAL017_20220511_92830,11-May-22,9:00:00 AM,CDT,Sample-Routine,Enterococcus,,5,cfu/100mL,,2,ft,21TXBCH,19299,ENTEROLERT,SPL_WTRGRB,Sample Water Grab,Water Bottle,29.21313,-94.95367
TX,2022,TX334226,Galveston Island State Park,GAL017,GISP #2,GALVESTON,GAL017_20220504_92660,4-May-22,9:00:00 AM,CDT,Sample-Routine,Enterococcus,,5,cfu/100mL,,2,ft,21TXBCH,19299,ENTEROLERT,SPL_WTRGRB,Sample Water Grab,Water Bottle,29.21313,-94.95367
TX,2022,TX334226,Galveston Island State Park,GAL017,GISP #2,GALVESTON,GAL017_20220413_92343,13-Apr-22,9:00:00 AM,CDT,Sample-Routine,Enterococcus,,5,cfu/100mL,,2,ft,21TXBCH,19299,ENTEROLERT,SPL_WTRGRB,Sample Water Grab,Water Bottle,29.21313,-94.95367
TX,2022,TX334226,Galveston Island State Park,GAL017,GISP #2,GALVESTON,GAL017_20220323_91986,23-Mar-22,9:00:00 AM,CDT,Sample-Routine,Enterococcus,,63,cfu/100mL,,2,ft,21TXBCH,19299,ENTEROLERT,SPL_WTRGRB,Sample Water Grab,Water Bottle,29.21313,-94.95367
TX,2022,TX334226,Galveston Island State Park,GAL017,GISP #2,GALVESTON,GAL017_20220316_91796,16-Mar-22,9:00:00 AM,CDT,Sample-Routine,Enterococcus,,20,cfu/100mL,,2,ft,21TXBCH,19299,ENTEROLERT,SPL_WTRGRB,Sample Water Grab,Water Bottle,29.21313,-94.95367
TX,2022,TX334226,Galveston Island State Park,GAL017,GISP #2,GALVESTON,GAL017_20220309_91637,9-Mar-22,9:00:00 AM,CDT,Sample-Routine,Enterococcus,,10,cfu/100mL,,2,ft,21TXBCH,19299,ENTEROLERT,SPL_WTRGRB,Sample Water Grab,Water Bottle,29.21313,-94.95367
TX,2022,TX334226,Galveston Island State Park,GAL017,GISP #2,GALVESTON,GAL017_20220223_91450,23-Feb-22,9:00:00 AM,CDT,Sample-Routine,Enterococcus,,5,cfu/100mL,,2,ft,21TXBCH,19299,ENTEROLERT,SPL_WTRGRB,Sample Water Grab,Water Bottle,29.21313,-94.95367
TX,2022,TX334226,Galveston Island State Park,GAL017,GISP #2,GALVESTON,GAL017_20220209_91297,9-Feb-22,9:00:00 AM,CDT,Sample-Routine,Enterococcus,,5,cfu/100mL,,2,ft,21TXBCH,19299,ENTEROLERT,SPL_WTRGRB,Sample Water Grab,Water Bottle,29.21313,-94.95367
TX,2022,TX334226,Galveston Island State Park,GAL017,GISP #2,GALVESTON,GAL017_20220126_91090,26-Jan-22,9:00:00 AM,CDT,Sample-Routine,Enterococcus,,10,cfu/100mL,,2,ft,21TXBCH,19299,ENTEROLERT,SPL_WTRGRB,Sample Water Grab,Water Bottle,29.21313,-94.95367
TX,2022,TX334226,Galveston Island State Park,GAL017,GISP #2,GALVESTON,GAL017_20220112_91128,12-Jan-22,9:00:00 AM,CDT,Sample-Routine,Enterococcus,,1,cfu/100mL,,2,ft,21TXBCH,19299,ENTEROLERT,SPL_WTRGRB,Sample Water Grab,Water Bottle,29.21313,-94.95367